,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country
94,94,60.0,0.0,"arcadia, wisconsin, usa",english36,english,male,95,usa
95,95,28.0,0.0,"yole, india",english37,english,female,96,india
96,96,27.0,0.0,"littlehampton, uk",english38,english,male,97,uk
97,97,59.0,0.0,"new orleans, louisiana, usa",english39,english,female,98,usa
98,98,53.0,0.0,"saint anne's bay, jamaica",english4,english,female,99,jamaica
99,99,53.0,0.0,"dudley, uk",english40,english,male,100,uk
100,100,44.0,0.0,"wellington, new zealand",english41,english,male,101,new zealand
101,101,65.0,0.0,"nigel, south africa",english42,english,male,102,south africa
102,102,47.0,0.0,"vancouver, british columbia, canada",english43,english,male,103,canada
103,103,63.0,0.0,"winston salem, north carolina, usa",english44,english,female,104,usa
104,104,52.0,0.0,"pine bluff, arkansas, usa",english45,english,male,105,usa
105,105,73.0,0.0,"creswell, north carolina, usa",english46,english,male,106,usa
106,106,76.0,0.0,"plantersville, arkansas, usa",english47,english,female,107,usa
107,107,26.0,0.0,"port moresby, national capital district, papua new guinea",english48,english,male,108,papua new guinea
108,108,43.0,0.0,"castro valley, california, usa",english49,english,male,109,usa
109,109,62.0,0.0,"fairfax, virginia, usa",english5,english,male,110,usa
110,110,29.0,0.0,"baltic, south dakota, usa",english50,english,female,111,usa
111,111,67.0,0.0,"detroit, michigan, usa",english51,english,male,112,usa
112,112,20.0,0.0,"calgary, alberta, canada",english52,english,male,113,canada
113,113,63.0,0.0,"syracuse, new york, usa",english53,english,male,114,usa
114,114,40.0,0.0,"new albany, indiana, usa",english54,english,female,115,usa
115,115,53.0,0.0,"st. louis, missouri, usa",english55,english,female,116,usa
116,116,20.0,0.0,"londonderry, northern ireland, uk",english56,english,male,117,uk
117,117,34.0,0.0,"birmingham 1, uk",english57,english,male,118,uk
118,118,46.0,0.0,"southhampton, uk",english58,english,female,119,uk
119,119,30.0,0.0,"columbus, ohio, usa",english59,english,male,120,usa
120,120,45.0,0.0,"brooklyn, new york, usa",english6,english,female,121,usa
121,121,18.0,0.0,"chesapeake, virginia, usa",english60,english,male,122,usa
122,122,19.0,0.0,"toronto, ontario, canada",english61,english,male,123,canada
123,123,30.0,0.0,"west jordan, utah, usa",english62,english,male,124,usa
124,124,21.0,0.0,"lewisville, texas, usa",english63,english,male,125,usa
125,125,25.0,0.0,"montreal, quebec, canada",english64,english,female,126,canada
126,126,47.0,0.0,"lewistown, pennsylvania, usa",english65,english,male,127,usa
127,127,19.0,0.0,"baltimore, maryland, usa",english66,english,male,128,usa
128,128,37.0,0.0,"princeton, indiana, usa",english67,english,male,129,usa
129,129,52.0,0.0,"new york, new york, usa",english68,english,male,130,usa
130,130,23.0,0.0,"adelaide, australia",english69,english,male,131,australia
131,131,52.0,0.0,"macon, mississippi, usa",english7,english,male,132,usa
132,132,21.0,0.0,"beaumont, texas, usa",english70,english,male,133,usa
133,133,20.0,0.0,"west covina, california, usa",english71,english,male,134,usa
134,134,31.0,0.0,"kilkenny, ireland",english72,english,male,135,ireland
135,135,24.0,0.0,"darwin, australia",english73,english,male,136,australia
136,136,21.0,0.0,"wichita, kansas, usa",english74,english,male,137,usa
137,137,32.0,0.0,"idaho falls, idaho, usa",english75,english,male,138,usa
138,138,18.0,0.0,"boston, massachusetts, usa",english76,english,female,139,usa
139,139,26.0,0.0,"melbourne, australia",english77,english,male,140,australia
140,140,20.0,0.0,"caribou, maine, usa",english78,english,female,141,usa
141,141,73.0,0.0,"boston, massachusetts, usa",english79,english,male,142,usa
142,142,21.0,0.0,"perth, australia",english8,english,female,143,australia
143,143,34.0,0.0,"glasgow, scotland, uk",english80,english,male,144,uk
144,144,30.0,0.0,"st. paul, minnesota, usa",english81,english,male,145,usa
145,145,50.0,0.0,"chicago, illinois, usa",english82,english,female,146,usa
146,146,42.0,0.0,"winnfield, louisiana, usa",english83,english,female,147,usa
147,147,45.0,0.0,"sydney, australia",english84,english,male,148,australia
148,148,31.0,0.0,"strabane, northern ireland, uk",english85,english,male,149,uk
149,149,50.0,0.0,"charleston, south carolina, usa",english86,english,male,150,usa
150,150,18.0,0.0,"tamworth, australia",english87,english,female,151,australia
151,151,18.0,0.0,"grand rapids, michigan, usa",english88,english,male,152,usa
152,152,18.0,0.0,"kingston ma, massachusetts, usa",english89,english,male,153,usa
153,153,48.0,0.0,"carthage, texas, usa",english9,english,female,154,usa
154,154,53.0,0.0,"pittsburgh, pennsylvania, usa",english90,english,male,155,usa
155,155,23.0,0.0,"kingston, jamaica",english91,english,male,156,jamaica
156,156,22.0,0.0,"wisconsin rapids, wisconsin, usa",english92,english,female,157,usa
157,157,22.0,0.0,"mamou, louisiana, usa",english93,english,female,158,usa
158,158,55.0,0.0,"pensacola, florida, usa",english94,english,female,159,usa
159,159,18.0,0.0,"mishawaka, indiana, usa",english95,english,male,160,usa
160,160,31.0,0.0,"point pleasant, new jersey, usa",english96,english,male,161,usa
161,161,42.0,0.0,"wilmington nc, north carolina, usa",english97,english,male,162,usa
162,162,22.0,0.0,"spokane, washington, usa",english98,english,male,163,usa
163,163,52.0,0.0,"pittsburgh, pennsylvania, usa",english99,english,female,164,usa
406,406,57.0,0.0,"windsor, ontario, canada",english105,english,male,407,canada
407,407,39.0,0.0,"los angeles, california, usa",english106,english,female,408,usa
415,415,19.0,0.0,"chicago, illinois, usa",english107,english,male,416,usa
418,418,21.0,0.0,"strabane, northern ireland, uk",english108,english,male,419,uk
419,419,26.0,0.0,"concord, new hampshire, usa",english109,english,female,420,usa
420,420,21.0,0.0,"great yarmouth, norfolk, uk",english110,english,male,421,uk
425,425,21.0,0.0,"bombay, india",english111,english,male,426,india
426,426,21.0,0.0,"st. thomas, us virgin islands",english112,english,male,427,us virgin islands
438,438,31.0,0.0,"wrexham, wales, uk",english113,english,male,439,uk
441,441,38.0,0.0,"birmingham 2, alabama, usa",english114,english,female,442,usa
442,442,31.0,0.0,"st. albans, hertfordshire, uk",english115,english,male,443,uk
443,443,56.0,0.0,"atlanta, georgia, usa",english116,english,male,444,usa
444,444,60.0,0.0,"elmore, alabama, usa",english117,english,female,445,usa
445,445,19.0,0.0,"akron, ohio, usa",english118,english,male,446,usa
454,454,32.0,0.0,"saskatoon, saskatchewan, canada",english119,english,female,455,canada
455,455,65.0,0.0,"saskatoon, saskatchewan, canada",english120,english,male,456,canada
464,464,21.0,0.0,"waconia, minnesota, usa",english121,english,male,465,usa
467,467,20.0,0.0,"kuala lumpur, malaysia",english122,english,female,468,malaysia
468,468,28.0,0.0,"riverside, california, usa",english123,english,female,469,usa
479,479,38.0,0.0,"brooklyn, new york, usa",english124,english,male,480,usa
484,484,28.0,0.0,"st. george, queensland, australia",english125,english,male,485,australia
486,486,34.0,0.0,"cincinnati, ohio, usa",english126,english,female,487,usa
488,488,39.0,0.0,"new britain, connecticut, usa",english127,english,male,489,usa
489,489,20.0,0.0,"miami, florida, usa",english128,english,female,490,usa
491,491,25.0,0.0,"blackpool, lancashire, uk",english129,english,male,492,uk
495,495,32.0,0.0,"port elizabeth, south africa",english130,english,male,496,south africa
496,496,23.0,0.0,"west palm beach, florida, usa",english131,english,male,497,usa
502,502,18.0,0.0,"toronto, ontario, canada",english132,english,female,503,canada
503,503,36.0,0.0,"norwich, new york, usa",english133,english,female,504,usa
505,505,22.0,0.0,"belfast, northern ireland, uk",english134,english,female,506,uk
506,506,22.0,0.0,"orange beach, alabama, usa",english135,english,male,507,usa
507,507,25.0,0.0,"calgary, alberta, canada",english136,english,male,508,canada
508,508,26.0,0.0,"charleston, west virginia, usa",english137,english,male,509,usa
509,509,25.0,0.0,"palmer, alaska, usa",english138,english,female,510,usa
510,510,20.0,0.0,"providence, rhode island, usa",english139,english,male,511,usa
514,514,43.0,0.0,"quezon city, philippines",english140,english,male,515,philippines
515,515,19.0,0.0,"york, uk",english141,english,male,516,uk
516,516,19.0,0.0,"avon, new york, usa",english142,english,male,517,usa
517,517,42.0,0.0,"minneapolis, minnesota, usa",english143,english,male,518,usa
518,518,24.0,0.0,"barneys river, nova scotia, canada",english144,english,male,519,canada
520,520,18.0,0.0,"bury st. edmunds, uk",english145,english,male,521,uk
521,521,22.0,0.0,"blytheville, arkansas, usa",english146,english,male,522,usa
522,522,40.0,0.0,"merced, california, usa",english147,english,female,523,usa
524,524,31.0,0.0,"sydney, australia",english148,english,male,525,australia
525,525,18.0,0.0,"lawrenceville, georgia, usa",english149,english,male,526,usa
526,526,31.0,0.0,"brownsville, kentucky, usa",english150,english,male,527,usa
527,527,18.0,0.0,"baltimore, maryland, usa",english151,english,male,528,usa
528,528,18.0,0.0,"adelaide, australia",english152,english,male,529,australia
532,532,35.0,0.0,"brisbane, australia",english153,english,male,533,australia
533,533,28.0,0.0,"glace bay, nova scotia, canada",english154,english,male,534,canada
534,534,35.0,0.0,"oakland, california, usa",english155,english,male,535,usa
535,535,33.0,0.0,"dublin, ireland",english156,english,male,536,ireland
537,537,35.0,0.0,"fort worth, texas, usa",english157,english,male,538,usa
539,539,18.0,0.0,"washington, district of columbia, usa",english158,english,female,540,usa
540,540,18.0,0.0,"ottawa, ontario, canada",english159,english,male,541,canada
541,541,21.0,0.0,"redwood falls, minnesota, usa",english160,english,female,542,usa
545,545,75.0,0.0,"wakefield, ohio, usa",english161,english,female,546,usa
546,546,41.0,0.0,"fairview park, ohio, usa",english163,english,male,547,usa
547,547,41.0,0.0,"delaware, ohio, usa",english162,english,female,548,usa
548,548,38.0,0.0,"leeds, uk",english164,english,male,549,uk
549,549,43.0,0.0,"detroit, michigan, usa",english165,english,female,550,usa
550,550,18.0,0.0,"glenside, pennsylvania, usa",english166,english,male,551,usa
551,551,43.0,0.0,"lakeview, michigan, usa",english167,english,male,552,usa
553,553,40.0,0.0,"oceanside, california, usa",english168,english,male,554,usa
554,554,18.0,0.0,"cleveland, mississippi, usa",english169,english,male,555,usa
555,555,50.0,0.0,"belmont, mississippi, usa",english170,english,female,556,usa
562,562,21.0,0.0,"st. louis, missouri, usa",english171,english,male,563,usa
563,563,49.0,0.0,"kingston, jamaica",english172,english,male,564,jamaica
566,566,19.0,0.0,"libertyville, illinois, usa",english173,english,male,567,usa
567,567,30.0,0.0,"kuching, sarawak, malaysia",english174,english,female,568,malaysia
571,571,24.0,0.0,"seattle, washington, usa",english175,english,male,572,usa
572,572,18.0,0.0,"elizabeth city, north carolina, usa",english176,english,female,573,usa
573,573,23.0,0.0,"new orleans, louisiana, usa",english177,english,female,574,usa
582,582,30.0,0.0,"wilkes-barre, pennsylvania, usa",english178,english,male,583,usa
583,583,57.0,0.0,"huron, south dakota, usa",english179,english,male,584,usa
584,584,20.0,0.0,"newport, rhode island, usa",english180,english,male,585,usa
585,585,68.0,0.0,"new eagle, pennsylvania, usa",english181,english,male,586,usa
589,589,50.0,0.0,"troy, new york, usa",english182,english,male,590,usa
594,594,55.0,0.0,"corriverton, guyana",english183,english,female,595,guyana
596,596,18.0,0.0,"hillsboro, oregon, usa",english184,english,female,597,usa
603,603,38.0,0.0,"oxford, uk",english185,english,male,604,uk
604,604,39.0,0.0,"gadsden, alabama, usa",english186,english,female,605,usa
605,605,42.0,0.0,"algona, iowa, usa",english187,english,female,606,usa
610,610,35.0,0.0,"edinburgh, scotland, uk",english188,english,male,611,uk
616,616,19.0,0.0,"grand forks, north dakota, usa",english189,english,male,617,usa
617,617,27.0,0.0,"oak park, illinois, usa",english190,english,male,618,usa
630,630,19.0,0.0,"las cruces, new mexico, usa",english191,english,male,631,usa
635,635,27.0,0.0,"east lansing, michigan, usa",english192,english,female,636,usa
636,636,32.0,0.0,"honolulu, hawaii, usa",english193,english,male,637,usa
637,637,19.0,0.0,"manchester, england, uk",english194,english,male,638,uk
638,638,21.0,0.0,"delavan, wisconsin, usa",english195,english,female,639,usa
653,653,50.0,0.0,"suva, fiji",english196,english,female,654,fiji
661,661,22.0,0.0,"iowa city, iowa, usa",english197,english,male,662,usa
662,662,56.0,0.0,"washington, district of columbia, usa",english198,english,male,663,usa
663,663,25.0,0.0,"bay shore, new york, usa",english199,english,male,664,usa
666,666,22.0,0.0,"berkeley, california, usa",english200,english,female,667,usa
667,667,26.0,0.0,"warren, michigan, usa",english201,english,female,668,usa
672,672,19.0,0.0,"crisfield, maryland, usa",english202,english,male,673,usa
673,673,63.0,0.0,"boston, massachusetts, usa",english203,english,female,674,usa
677,677,53.0,0.0,"chicago, illinois, usa",english204,english,male,678,usa
678,678,45.0,0.0,"blue earth, minnesota, usa",english205,english,female,679,usa
679,679,35.0,0.0,"hucknall, nottinghamshire, england, uk",english206,english,female,680,uk
683,683,23.0,0.0,"wilkes-barre, pennsylvania, usa",english207,english,female,684,usa
694,694,46.0,0.0,"washington, dc, usa",english208,english,male,695,usa
701,701,28.0,0.0,"saint johns, antigua and barbuda",english209,english,female,702,antigua and barbuda
704,704,23.0,0.0,"trenton, nova scotia, canada",english210,english,female,705,canada
719,719,30.0,0.0,"worcester, massachusetts, usa",english211,english,male,720,usa
728,728,24.0,0.0,"spartanburg, south carolina, usa",english212,english,male,729,usa
733,733,38.0,0.0,"dodge city, kansas, usa",english213,english,male,734,usa
736,736,26.0,0.0,"myrtle beach, south carolina, usa",english214,english,male,737,usa
737,737,20.0,0.0,"lemington spa, warwickshire, uk",english215,english,male,738,uk
738,738,48.0,0.0,"chicago, illinois, usa",english216,english,female,739,usa
739,739,66.0,0.0,"harrow, middlesex, uk",english217,english,male,740,uk
746,746,27.0,0.0,"abingdon, virginia, usa",english218,english,female,747,usa
747,747,38.0,0.0,"oakland, california, usa",english219,english,female,748,usa
748,748,18.0,0.0,"anaheim, california, usa",english220,english,female,749,usa
753,753,45.0,0.0,"london, uk",english221,english,male,754,uk
763,763,18.0,0.0,"auburn, indiana, usa",english222,english,female,764,usa
766,766,18.0,0.0,"erie, pennsylvania, usa",english223,english,male,767,usa
767,767,20.0,0.0,"bridgetown, barbados",english224,english,male,768,barbados
770,770,50.0,0.0,"dundee, scotland, uk",english225,english,male,771,uk
771,771,38.0,0.0,"walton-on-thames, surrey, uk",english226,english,male,772,uk
772,772,42.0,0.0,"camberley, surrey, uk",english227,english,female,773,uk
773,773,59.0,0.0,"glasgow, scotland, uk",english228,english,female,774,uk
774,774,25.0,0.0,"burlington, vermont, usa",english229,english,male,775,usa
775,775,35.0,0.0,"launceston, tasmania, australia",english230,english,male,776,australia
790,790,22.0,0.0,"tampa, florida, usa",english231,english,male,791,usa
792,792,26.0,0.0,"edmonton, alberta, canada",english233,english,female,793,canada
793,793,49.0,0.0,"bloomington, indiana, usa",english234,english,male,794,usa
794,794,52.0,0.0,"richmond, virginia, usa",english235,english,female,795,usa
797,797,32.0,0.0,"metairie, louisiana, usa",english232,english,female,798,usa
798,798,44.0,0.0,"st. charles, illinois, usa",english236,english,male,799,usa
800,800,22.0,0.0,"jeffersonville, ohio, usa",english237,english,female,801,usa
801,801,21.0,0.0,"vancouver, british  columbia, canada",english238,english,female,802,canada
802,802,19.0,0.0,"fort kobbe, panama",english239,english,male,803,panama
814,814,26.0,0.0,"guelph, ontario, canada",english240,english,male,815,canada
816,816,52.0,0.0,"wanganui, new zealand",english241,english,female,817,new zealand
817,817,77.0,0.0,"laurel, mississippi, usa",english242,english,female,818,usa
819,819,27.0,0.0,"fredericton, new brunswick, canada",english243,english,male,820,canada
820,820,23.0,0.0,"san francisco, california, usa",english244,english,male,821,usa
823,823,25.0,0.0,"pittsburgh, pennsylvania, usa",english245,english,male,824,usa
824,824,32.0,0.0,"los angeles, california, usa",english246,english,male,825,usa
834,834,33.0,0.0,"prince rupert, british columbia, canada",english247,english,male,835,canada
839,839,18.0,0.0,"philadelphia, pennsylvania, usa",english248,english,female,840,usa
849,849,29.0,0.0,"boston, massachusetts, usa",english249,english,female,850,usa
851,851,19.0,0.0,"chester, england, uk",english250,english,male,852,uk
854,854,21.0,0.0,"mt. kisco, new york, usa",english251,english,male,855,usa
855,855,25.0,0.0,"san jose ca, california, usa",english252,english,female,856,usa
856,856,21.0,0.0,"dublin, ireland",english253,english,male,857,ireland
857,857,39.0,0.0,"eugene, oregon, usa",english254,english,male,858,usa
858,858,24.0,0.0,"oamaru, new zealand",english255,english,female,859,new zealand
860,860,23.0,0.0,"laurinburg, north carolina, usa",english256,english,male,861,usa
862,862,24.0,0.0,"san diego, california, usa",english257,english,male,863,usa
868,868,24.0,0.0,"kilkenny, ireland",english258,english,male,869,ireland
869,869,23.0,0.0,"singapore, singapore",english259,english,male,870,singapore
870,870,18.0,0.0,"phoenix, arizona, usa",english260,english,female,871,usa
874,874,59.0,0.0,"forestville, maryland, usa",english261,english,female,875,usa
875,875,60.0,0.0,"naylor, maryland, usa",english262,english,male,876,usa
883,883,21.0,0.0,"oak forest, illinois, usa",english263,english,male,884,usa
888,888,21.0,0.0,"freemont, california, usa",english264,english,male,889,usa
889,889,31.0,0.0,"vancouver wa, washington, usa",english265,english,male,890,usa
898,898,18.0,0.0,"san diego, california, usa",english266,english,male,899,usa
899,899,66.0,0.0,"leeds, uk",english267,english,male,900,uk
900,900,67.0,0.0,"leeds, uk",english268,english,female,901,uk
901,901,22.0,0.0,"adelaide, australia",english269,english,female,902,australia
902,902,29.0,0.0,"cape town, south africa",english270,english,male,903,south africa
903,903,32.0,0.0,"cape town, south africa",english271,english,female,904,south africa
904,904,20.0,0.0,"dallas, texas, usa",english272,english,male,905,usa
906,906,46.0,0.0,"blue bell, pennsylvania, usa",english273,english,male,907,usa
908,908,25.0,0.0,"sydney, australia",english274,english,female,909,australia
911,911,20.0,0.0,"clifton, new jersey, usa",english275,english,female,912,usa
917,917,50.0,0.0,"chattanooga, tennessee, usa",english276,english,female,918,usa
918,918,48.0,0.0,"hudson, new york, usa",english277,english,female,919,usa
920,920,18.0,0.0,"augusta, georgia, usa",english278,english,female,921,usa
921,921,30.0,0.0,"singapore, singapore",english279,english,female,922,singapore
934,934,19.0,0.0,"ramsey, isle of man",english280,english,female,935,isle of man
936,936,23.0,0.0,"ramsey mn, minnesota, usa",english281,english,male,937,usa
938,938,20.0,0.0,"tampa, florida, usa",english282,english,male,939,usa
950,950,18.0,0.0,"pelham, new york, usa",english283,english,male,951,usa
951,951,33.0,0.0,"gainesville, florida, usa",english284,english,male,952,usa
960,960,50.0,0.0,"melbourne, australia",english285,english,male,961,australia
976,976,21.0,0.0,"beaumont, texas, usa",english286,english,female,977,usa
980,980,27.0,0.0,"singapore, singapore",english287,english,female,981,singapore
981,981,26.0,0.0,"st. louis, missouri, usa",english288,english,female,982,usa
982,982,19.0,0.0,"fairfax, virginia, usa",english289,english,female,983,usa
985,985,20.0,0.0,"duluth, georgia, usa",english290,english,male,986,usa
1025,1025,18.0,0.0,"belize city, belize",english291,english,male,1026,belize
1050,1050,38.0,0.0,"kansas city, missouri, usa",english292,english,male,1051,usa
1051,1051,22.0,0.0,"billings, montana, usa",english293,english,female,1052,usa
1059,1059,19.0,0.0,"naracoorte, australia",english294,english,female,1060,australia
1066,1066,25.0,0.0,"airdrie, alberta, canada",english295,english,male,1067,canada
1069,1069,18.0,0.0,"edmonton, alberta, canada",english296,english,female,1070,canada
1070,1070,19.0,0.0,"lindenhurst, new york, usa",english297,english,male,1071,usa
1071,1071,22.0,0.0,"lismore, new south wales, australia",english298,english,male,1072,australia
1074,1074,59.0,0.0,"windsor, ontario, canada",english299,english,male,1075,canada
1075,1075,18.0,0.0,"dublin, ireland",english300,english,male,1076,ireland
1077,1077,41.0,0.0,"toronto, ontario, canada",english301,english,male,1078,canada
1084,1084,22.0,0.0,"melbourne, australia",english302,english,male,1085,australia
1085,1085,45.0,0.0,"anaheim, california, usa",english303,english,female,1086,usa
1087,1087,20.0,0.0,"clare, ireland",english304,english,female,1088,ireland
1092,1092,24.0,0.0,"london, uk",english306,english,female,1093,uk
1093,1093,24.0,0.0,"la paz, bolivia",english305,english,female,1094,bolivia
1099,1099,48.0,0.0,"alexandria, va, usa",english307,english,male,1100,usa
1100,1100,34.0,0.0,"cardiff, wales, uk",english308,english,male,1101,uk
1104,1104,44.0,0.0,"dunedin, new zealand",english309,english,female,1105,new zealand
1107,1107,37.0,0.0,"oxford, uk",english310,english,female,1108,uk
1109,1109,38.0,0.0,"detroit, michigan, usa",english311,english,female,1110,usa
1112,1112,40.0,0.0,"edmonton, alberta, canada",english312,english,female,1113,canada
1118,1118,28.0,0.0,"silver spring, maryland, usa",english313,english,male,1119,usa
1119,1119,26.0,0.0,"memphis, tennessee, usa",english314,english,female,1120,usa
1120,1120,25.0,0.0,"los angeles, california, usa",english315,english,male,1121,usa
1121,1121,33.0,0.0,"sacramento, california, usa",english316,english,male,1122,usa
1131,1131,26.0,0.0,"burlington, vermont, usa",english317,english,male,1132,usa
1136,1136,46.0,0.0,"sarnia, ontario, canada",english318,english,male,1137,canada
1137,1137,29.0,0.0,"grimsby, lincolnshire, uk",english319,english,male,1138,uk
1161,1161,59.0,0.0,"maryland county, liberia",english320,english,female,1162,liberia
1162,1162,52.0,0.0,"brooklyn, new york, usa",english321,english,male,1163,usa
1171,1171,29.0,0.0,"yorkton, saskatchewan, canada",english322,english,male,1172,canada
1172,1172,31.0,0.0,"regina, saskatchewan, canada",english323,english,female,1173,canada
1173,1173,28.0,0.0,"st. marys, ontario, canada",english324,english,male,1174,canada
1175,1175,32.0,0.0,"reading, pennsylvania, usa",english325,english,male,1176,usa
1187,1187,53.0,0.0,"fairborn, ohio, usa",english326,english,male,1188,usa
1204,1204,27.0,0.0,"dunedin, florida, usa",english327,english,male,1205,usa
1205,1205,23.0,0.0,"hollywood, florida, usa",english328,english,female,1206,usa
1206,1206,21.0,0.0,"boise, idaho, usa",english329,english,female,1207,usa
1207,1207,18.0,0.0,"augusta, georgia, usa",english330,english,female,1208,usa
1208,1208,28.0,0.0,"perth, australia",english331,english,female,1209,australia
1211,1211,20.0,0.0,"baltimore, maryland, usa",english332,english,female,1212,usa
1213,1213,32.0,0.0,"spokane, washington, usa",english333,english,female,1214,usa
1214,1214,18.0,0.0,"derby, england, uk",english334,english,female,1215,uk
1215,1215,6.0,0.0,"washington, district of columbia, usa",english335,english,male,1216,usa
1216,1216,46.0,0.0,"baltimore, maryland, usa",english336,english,female,1217,usa
1217,1217,84.0,0.0,"jersey city, new jersey, usa",english337,english,female,1218,usa
1218,1218,53.0,0.0,"sydney, australia",english338,english,female,1219,australia
1219,1219,54.0,0.0,"chicago, illinois, usa",english339,english,male,1220,usa
1221,1221,19.0,0.0,"charleston, west virginia, usa",english340,english,male,1222,usa
1223,1223,23.0,0.0,"new york, new york, usa",english341,english,female,1224,usa
1224,1224,33.0,0.0,"kansas city, missouri, usa",english342,english,male,1225,usa
1225,1225,23.0,0.0,"portland, maine, usa",english343,english,male,1226,usa
1231,1231,19.0,0.0,"lumberton, north carolina, usa",english344,english,female,1232,usa
1232,1232,20.0,0.0,"kansas city, missouri, usa",english345,english,male,1233,usa
1234,1234,60.0,0.0,"east hartford, connecticut, usa",english346,english,male,1235,usa
1235,1235,22.0,0.0,"burnsville, minnesota, usa",english347,english,female,1236,usa
1236,1236,20.0,0.0,"las pinas, philippines",english348,english,female,1237,philippines
1238,1238,24.0,0.0,"warrenton, virginia, usa",english349,english,female,1239,usa
1240,1240,18.0,0.0,"polesworth, staffordshire, uk",english350,english,female,1241,uk
1241,1241,37.0,0.0,"carthage, missouri, usa",english351,english,male,1242,usa
1242,1242,25.0,0.0,"singapore, singapore",english352,english,male,1243,singapore
1245,1245,18.0,0.0,"saskatoon, saskatchewan, canada",english353,english,male,1246,canada
1249,1249,23.0,0.0,"christchurch, new zealand",english354,english,female,1250,new zealand
1255,1255,19.0,0.0,"los angeles, california, usa",english355,english,male,1256,usa
1256,1256,23.0,0.0,"morden, manitoba, canada",english356,english,female,1257,canada
1257,1257,24.0,0.0,"alto, georgia, usa",english357,english,male,1258,usa
1258,1258,19.0,0.0,"fredericton, new brunswick, canada",english358,english,male,1259,canada
1275,1275,32.0,0.0,"sackville, new brunswick, canada",english359,english,male,1276,canada
1276,1276,19.0,0.0,"erie, pennsylvania, usa",english360,english,female,1277,usa
1279,1279,20.0,0.0,"burnsville, minnesota, usa",english361,english,female,1280,usa
1280,1280,21.0,0.0,"cork, ireland",english362,english,male,1281,ireland
1286,1286,20.0,0.0,"castle donington, uk",english363,english,male,1287,uk
1287,1287,28.0,0.0,"sydney, australia",english364,english,female,1288,australia
1291,1291,52.0,0.0,"oxford, uk",english365,english,male,1292,uk
1292,1292,25.0,0.0,"bournesmouth, uk",english366,english,female,1293,uk
1293,1293,25.0,0.0,"birkenhead, uk",english367,english,female,1294,uk
1294,1294,43.0,0.0,"strattford-on-avon, uk",english368,english,male,1295,uk
1296,1296,27.0,0.0,"mcminnville, oregon, usa",english369,english,male,1297,usa
1301,1301,22.0,0.0,"pondicherry, india",english370,english,male,1302,india
1302,1302,27.0,0.0,"colorado springs, colorado, usa",english371,english,female,1303,usa
1306,1306,80.0,0.0,"christiansburg, virginia, usa",english372,english,male,1307,usa
1307,1307,22.0,0.0,"russellville, kentucky, usa",english373,english,male,1308,usa
1309,1309,36.0,0.0,"milford haven, wales, uk",english374,english,male,1310,uk
1311,1311,28.0,0.0,"manchester, connecticut, usa",english375,english,male,1312,usa
